Sitename,Site_code,Country,Site_type,Latitude,Longitude,Labcode,Layer/SU/UNIT/LOCUS,Yrs BP,STD,Mat,dc13,pottery,SEQUENCE,REFERENCE_C14,STRATIGRAPHY,
Umm_Singid,UMSG,SUDAN,OpenAir,16,32.57,T6644,NA,7240,90,MLC_FW,,1,NA,Caneva et al. 1993,,
Wadi_el_Akhdar__83/33,WEA83/33,EGYPT,OpenAir,23.33,25.88,UtC6536,NA,9080,50,Cer_VEG,,1,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Akhdar__83/33,WEA83/33,EGYPT,OpenAir,23.33,25.88,UtC8219,NA,6382,46,Cer_VEG,,1,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Akhdar_80/7-1,WEA80/7-1,EGYPT,OpenAir,23.33,25.88,KN2878,LayerD,7700,60,CH,,1,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Akhdar_80/7-1,WEA80/7-1,EGYPT,OpenAir,23.33,25.88,KN2934,LayerD,7670,75,CH,,1,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Akhdar_80/7-1,WEA80/7-1,EGYPT,OpenAir,23.33,25.88,KN2879,LayerG,9370,215,CH,,0,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Akhdar_80/7-1,WEA80/7-1,EGYPT,OpenAir,23.33,25.88,Hv8312,LayerD,8695,570,CACO,,1,NA,Schoen 1996, Gehlen 2002,
Wadi_el_Akhdar_80/7-1,WEA80/7-1,EGYPT,OpenAir,23.33,25.88,Hv8311,LayerD,8460,520,CH,,1,NA,Schoen 1996, Gehlen 2002,
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH31788,165/6,8990,65,OES,,1,1,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH47147,610W/STRATI/BASE,8980,39,OES,,1,2,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH31789,165/9,8870,70,OES,,1,3,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH43718,611W/STRAT/F,8865,35,OES,,1,4,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40939,165/7,8835,40,OES,,1,5,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40950,175/6,8820,40,OES,,1,6,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40941,Sc165/G8/10,8820,40,OES,,1,7,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40949,175/5,8795,40,OES,,1,8,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH31784,95/7,8765,65,OES,,1,9,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40938,165/6,8715,45,OES,,1,1,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH35682,95/6,8705,55,OES,,1,10,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40942,165/4,8680,40,OES,,1,11,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH36469,165/5,8655,60,OES,,1,12,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40940,165/8,8640,40,OES,,1,13,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40944,165/6,8560,40,OES,,1,1,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40948,175/4,8390,40,OES,,1,14,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH27209,SURFACE,8290,70,OES,,1,35,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40947,175/3,8265,40,OES,,1,15,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH43720,611W/STRATI/D,8240,35,MLC_U,,1,16,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH51611,508/W/ST23,8231,38,OES,,1,17,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH43723,611W/ST8,8190,35,MLC_U,,1,18,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH47150,610W/ST8,8163,36,OES,,1,19,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH31787,165/4,8140,65,OES,,1,11,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40946,175/2,8135,40,OES,,1,20,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH43721,611W/STRATI/B,8135,35,MLC_U,,1,21,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH31786,165/3,8125,60,OES,,1,22,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40527,610W/2,8110,40,OES,,1,23,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH47149,610W/ST7,8101,36,OES,,1,24,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH43722,611W/STRATI/B,8025,35,MLC_U,,1,21,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH40525,610W/2,7995,45,OES,,1,23,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH30343,95/1,7985,70,OES,,1,25,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH30460,95/1,7985,70,MLC_U,,1,25,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
Wadi_El_Arab_Site41,WARB,SUDAN,,19.631,30.48,ETH43719,611W/STRATI/C,7975,35,MLC_U,,1,26,Jakob and Honneger 2023,mu[165/6]>mu[610W/STRATI/BASE]>mu[165/9]>mu[611W/STRAT/F]>mu[165/7]>mu[175/6]>mu[Sc165/G8/10]>mu[175/5]>mu[95/7]>mu[95/6]>mu[165/4]>mu[165/5]>mu[165/8]>mu[174/4]>mu[175/3]>mu[611W/STRATI/D]>mu[508/W/ST23]>mu[611W/ST8]>mu[610W/ST8]>mu[175/2]>mu[611W/STRATI/B]>mu[165/3]>mu[610W/2]>mu[610W/ST7]>mu[95/1]>mu[165/ST1]>mu[165/2]>mu[165/1]>mu[610W/1]>mu[508W/2]>mu[508W/1]>mu[612W/1]>MU[SURFACE],
